pid,tid,searchSeq,url,seq,answerCount,loc
23,5,2,https://stackoverflow.com/questions/26131003/moment-js-start-and-end-of-given-month,5,0,0
23,5,2,https://stackoverflow.com/questions/48183366/moment-js-time-ago-calculate-wrong-date,6,0,0
23,5,2,https://stackoverflow.com/questions/24428656/subtract-time-from-date-moment-js,7,0,0
23,5,2,https://stackoverflow.com/questions/20943089/how-to-convert-unix-timestamp-to-calendar-date-moment-js,8,0,0
23,5,2,https://stackoverflow.com/questions/15130735/how-can-i-remove-time-from-date-with-moment-js,9,0,0
23,5,3,https://stackoverflow.com/questions/14897571/moment-js-date-between-dates,0,0,0
23,5,3,https://stackoverflow.com/questions/25150570/get-hours-difference-between-two-dates-in-moment-js,1,0,0
23,5,3,https://stackoverflow.com/questions/7763327/how-to-calculate-date-difference-in-javascript,2,0,0
23,5,3,https://stackoverflow.com/questions/34972939/get-date-of-specific-weekday-after-a-specified-date-with-moment-js,3,0,0
23,5,3,https://stackoverflow.com/questions/14057497/moment-js-how-do-i-get-the-number-of-years-since-a-date-not-rounded-up,4,0,0
23,5,3,https://stackoverflow.com/questions/26131003/moment-js-start-and-end-of-given-month,5,0,0
23,5,3,https://stackoverflow.com/questions/48183366/moment-js-time-ago-calculate-wrong-date,6,0,0
23,5,3,https://stackoverflow.com/questions/24428656/subtract-time-from-date-moment-js,7,0,0
23,5,3,https://stackoverflow.com/questions/20943089/how-to-convert-unix-timestamp-to-calendar-date-moment-js,8,0,0
23,5,3,https://stackoverflow.com/questions/15130735/how-can-i-remove-time-from-date-with-moment-js,9,0,0
23,6,0,https://stackoverflow.com/questions/36395563/static-routing-in-node-express,0,1,27
23,6,0,https://stackoverflow.com/questions/58081749/node-express-force-all-static-routes-to-point-to-root-path,1,0,0
23,6,0,https://stackoverflow.com/questions/42977068/express-serving-static-files-and-routing,2,1,3
23,6,0,https://stackoverflow.com/questions/44148293/how-can-i-change-the-express-static-path-based-on-the-route,3,1,20
23,6,0,https://stackoverflow.com/questions/32544846/how-to-set-dynamic-route-for-static-files-in-express,4,5,52
23,6,0,https://stackoverflow.com/questions/55853857/how-to-serve-static-files-to-different-routes-in-express,5,0,0
23,6,0,https://stackoverflow.com/questions/40710867/express-route-with-param-overriding-the-static-route,6,2,12
23,6,0,https://stackoverflow.com/questions/27734164/serve-out-static-route-with-express-with-redirect-and-middleware,7,2,16
23,6,0,https://stackoverflow.com/questions/69758526/express-static-routes-are-not-working-when-adding-a-validation-middleware,8,1,9
23,6,0,https://stackoverflow.com/questions/55285668/express-static-doesnt-route-the-static-files,9,2,6
23,6,1,https://stackoverflow.com/questions/60878869/express-routes-to-serve-directory-of-static-content,0,2,5
23,6,1,https://stackoverflow.com/questions/32544846/how-to-set-dynamic-route-for-static-files-in-express,1,5,52
23,6,1,https://stackoverflow.com/questions/58081749/node-express-force-all-static-routes-to-point-to-root-path,2,0,0
23,6,1,https://stackoverflow.com/questions/61090344/express-how-to-always-serve-static-directory,3,0,0
23,6,1,https://stackoverflow.com/questions/28143419/express-static-keeps-routing-my-files-from-the-route,4,1,7
23,6,1,https://stackoverflow.com/questions/27734164/serve-out-static-route-with-express-with-redirect-and-middleware,5,2,16
23,6,1,https://stackoverflow.com/questions/42977068/express-serving-static-files-and-routing,6,1,3
23,6,1,https://stackoverflow.com/questions/65719641/nodejs-express-setting-express-static-path-as-parent-folder-error,7,1,10
23,6,1,https://stackoverflow.com/questions/36395563/static-routing-in-node-express,8,1,27
23,6,1,https://stackoverflow.com/questions/33067106/acessing-public-static-files-from-routes-folder-in-express,9,0,0
24,2,0,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,0,0,0
24,2,0,https://stackoverflow.com/questions/56809727/sorting-an-array-of-objects-on-both-ascending-and-descending-order-on-same-click,1,0,0
24,2,0,https://stackoverflow.com/questions/54623130/javascript-sort-an-array-of-objects-by-a-numeric-property-in-each-object,2,0,0
24,2,0,https://stackoverflow.com/questions/31553155/sort-by-object-key-in-descending-order-on-javascript-underscore,3,0,0
24,2,0,https://stackoverflow.com/questions/56996782/javascript-sorting-objects-not-arrays-in-descending,4,0,0
24,2,0,https://stackoverflow.com/questions/1129216/sort-array-of-objects-by-string-property-value,5,0,0
24,2,0,https://stackoverflow.com/questions/49365109/sort-array-of-objects-with-letters-and-numbers-in-descending-order,6,0,0
24,2,0,https://stackoverflow.com/questions/72084911/how-do-i-sort-array-of-objects-in-descending-order-based-on-alphanumeric-value-i,7,0,0
24,2,0,https://stackoverflow.com/questions/65687818/js-sort-array-of-objets-by-specific-string-property-not-ascending-or-descending,8,0,0
24,2,0,https://stackoverflow.com/questions/12900058/how-can-i-sort-a-javascript-array-of-objects-numerically-and-then-alphabetically,9,0,0
24,4,0,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,0,0,0
24,4,0,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings/5681208,1,0,0
24,4,0,https://stackoverflow.com/questions/4022171/how-do-i-print-currency-format-in-javascript,2,0,0
24,4,0,https://stackoverflow.com/questions/64297528/how-to-format-currency-in-javascript,3,0,0
24,4,0,https://stackoverflow.com/questions/60689698/how-to-format-currency-and-time-in-javascript,4,0,0
24,4,0,https://stackoverflow.com/questions/19664926/proper-js-currency-format-with-commas-and-decimals,5,0,0
24,4,0,https://stackoverflow.com/questions/69668216/currency-format-in-euro,6,0,0
24,4,0,https://stackoverflow.com/questions/40426965/javascript-function-to-format-as-money,7,0,0
24,4,0,https://stackoverflow.com/questions/46235907/format-currency-in-javascript-removing-00,8,0,0
24,4,0,https://stackoverflow.com/questions/68549027/currency-formatting-using-intl-numberformat-without-currency-symbol,9,0,0
24,3,0,https://stackoverflow.com/questions/12462318/find-a-value-in-an-array-of-objects-in-javascript,0,16,291
24,3,0,https://stackoverflow.com/questions/6116474/how-to-find-if-an-array-contains-a-specific-string-in-javascript-jquery,1,5,77
24,3,0,https://stackoverflow.com/questions/52460473/find-object-with-specific-value-in-array,2,4,48
24,3,0,https://stackoverflow.com/questions/13964155/get-javascript-object-from-array-of-objects-by-value-of-property,3,13,172
24,3,0,https://stackoverflow.com/questions/7364150/find-object-by-id-in-an-array-of-javascript-objects,4,24,285
24,3,0,https://stackoverflow.com/questions/52311150/find-all-matching-elements-with-in-an-array-of-objects,5,4,45
24,3,0,https://stackoverflow.com/questions/237104/how-do-i-check-if-an-array-includes-a-value-in-javascript,6,20,448
24,3,0,https://stackoverflow.com/questions/35206125/how-can-i-find-and-update-values-in-an-array-of-objects,7,0,0
24,3,0,https://stackoverflow.com/questions/57607836/find-an-item-in-array-and-get-whats-left,8,0,0
24,3,0,https://stackoverflow.com/questions/143847/best-way-to-find-if-an-item-is-in-a-javascript-array,9,0,0
24,1,0,https://stackoverflow.com/questions/3978492/fastest-way-to-duplicate-an-array-in-javascript-slice-vs-for-loop,0,17,298
24,1,0,https://stackoverflow.com/questions/42523881/how-to-clone-a-javascript-array-of-objects,1,6,54
24,1,0,https://stackoverflow.com/questions/57222470/how-to-clone-an-array-and-push-new-value-in-a-chain,2,3,18
24,1,0,https://stackoverflow.com/questions/62861485/make-clone-of-array-not-copy-of-reference-and-modify-the-new-array,3,4,42
24,1,0,https://stackoverflow.com/questions/67176299/splice-method-used-on-a-copy-of-an-array-of-objects,4,1,12
24,1,0,https://stackoverflow.com/questions/44808882/cloning-an-array-in-javascript-typescript,5,13,115
24,1,0,https://stackoverflow.com/questions/53273218/javascript-deep-copy-an-array-containing-nested-objects-arrays-functions,6,1,30
24,1,0,https://stackoverflow.com/questions/68764568/why-my-code-to-clone-an-array-doesnt-work-javascript,7,1,7
24,1,0,https://stackoverflow.com/questions/597588/how-do-you-clone-an-array-of-objects-in-javascript,8,20,195
24,1,0,https://stackoverflow.com/questions/48219487/javascript-how-to-clone-array-without-reference,9,1,16
24,5,0,https://stackoverflow.com/questions/24428656/subtract-time-from-date-moment-js,0,7,100
24,5,0,https://stackoverflow.com/questions/68756983/how-add-and-subtract-days-using-moment-js-for-the-given-timestamp-value,1,4,53
24,5,0,https://stackoverflow.com/questions/25150570/get-hours-difference-between-two-dates-in-moment-js,2,15,112
24,5,0,https://stackoverflow.com/questions/674721/how-do-i-subtract-minutes-from-a-date-in-javascript,3,8,106
24,5,0,https://stackoverflow.com/questions/15130735/how-can-i-remove-time-from-date-with-moment-js,4,11,72
24,5,0,https://stackoverflow.com/questions/36600687/moment-js-two-dates-difference-in-number-of-days,5,2,32
24,5,0,https://stackoverflow.com/questions/14897571/moment-js-date-between-dates,6,6,44
24,5,0,https://stackoverflow.com/questions/51633466/get-last-week-date-range-from-sunday-to-saturday-moment-js,7,2,19
24,5,0,https://stackoverflow.com/questions/22547129/momentjs-date-string-add-5-days,8,9,51
24,5,0,https://stackoverflow.com/questions/14057497/moment-js-how-do-i-get-the-number-of-years-since-a-date-not-rounded-up,9,0,0
24,6,0,https://stackoverflow.com/questions/55853857/how-to-serve-static-files-to-different-routes-in-express,0,0,0
24,6,0,https://stackoverflow.com/questions/65115458/how-to-serve-static-files-in-expressjs-on-some-paths-and-not-others,1,0,0
24,6,0,https://stackoverflow.com/questions/42977068/express-serving-static-files-and-routing,2,0,0
24,6,0,https://stackoverflow.com/questions/69692368/express-serve-static-files-inside-router,3,0,0
24,6,0,https://stackoverflow.com/questions/60878869/express-routes-to-serve-directory-of-static-content,4,0,0
24,6,0,https://stackoverflow.com/questions/72861892/how-to-serve-static-files-from-root-path,5,0,0
24,6,0,https://stackoverflow.com/questions/66882846/how-to-serve-file-with-static-resources-on-all-routes-in-express-js,6,0,0
24,6,0,https://stackoverflow.com/questions/30746824/serve-static-files-using-routes-in-express-js,7,0,0
24,6,0,https://stackoverflow.com/questions/61090344/express-how-to-always-serve-static-directory,8,0,0
24,6,0,https://stackoverflow.com/questions/71015238/express-serving-static-files-in-express-using-app-use-not-working-on-route,9,0,0
24,6,1,https://stackoverflow.com/questions/55853857/how-to-serve-static-files-to-different-routes-in-express,0,0,0
24,6,1,https://stackoverflow.com/questions/65115458/how-to-serve-static-files-in-expressjs-on-some-paths-and-not-others,1,0,0
24,6,1,https://stackoverflow.com/questions/42977068/express-serving-static-files-and-routing,2,0,0
24,6,1,https://stackoverflow.com/questions/69692368/express-serve-static-files-inside-router,3,0,0
24,6,1,https://stackoverflow.com/questions/60878869/express-routes-to-serve-directory-of-static-content,4,0,0
24,6,1,https://stackoverflow.com/questions/72861892/how-to-serve-static-files-from-root-path,5,0,0
24,6,1,https://stackoverflow.com/questions/66882846/how-to-serve-file-with-static-resources-on-all-routes-in-express-js,6,0,0
24,6,1,https://stackoverflow.com/questions/30746824/serve-static-files-using-routes-in-express-js,7,0,0
24,6,1,https://stackoverflow.com/questions/61090344/express-how-to-always-serve-static-directory,8,0,0
24,6,1,https://stackoverflow.com/questions/71015238/express-serving-static-files-in-express-using-app-use-not-working-on-route,9,0,0
24,6,2,https://stackoverflow.com/questions/55853857/how-to-serve-static-files-to-different-routes-in-express,0,0,0
24,6,2,https://stackoverflow.com/questions/65115458/how-to-serve-static-files-in-expressjs-on-some-paths-and-not-others,1,0,0
24,6,2,https://stackoverflow.com/questions/42977068/express-serving-static-files-and-routing,2,0,0
24,6,2,https://stackoverflow.com/questions/69692368/express-serve-static-files-inside-router,3,0,0
24,6,2,https://stackoverflow.com/questions/60878869/express-routes-to-serve-directory-of-static-content,4,0,0
24,6,2,https://stackoverflow.com/questions/72861892/how-to-serve-static-files-from-root-path,5,0,0
24,6,2,https://stackoverflow.com/questions/66882846/how-to-serve-file-with-static-resources-on-all-routes-in-express-js,6,0,0
24,6,2,https://stackoverflow.com/questions/30746824/serve-static-files-using-routes-in-express-js,7,0,0
24,6,2,https://stackoverflow.com/questions/61090344/express-how-to-always-serve-static-directory,8,0,0
24,6,2,https://stackoverflow.com/questions/71015238/express-serving-static-files-in-express-using-app-use-not-working-on-route,9,0,0
25,2,0,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,0,0,0
25,2,0,https://stackoverflow.com/questions/56809727/sorting-an-array-of-objects-on-both-ascending-and-descending-order-on-same-click,1,0,0
25,2,0,https://stackoverflow.com/questions/54623130/javascript-sort-an-array-of-objects-by-a-numeric-property-in-each-object,2,0,0
25,2,0,https://stackoverflow.com/questions/31553155/sort-by-object-key-in-descending-order-on-javascript-underscore,3,0,0
25,2,0,https://stackoverflow.com/questions/56996782/javascript-sorting-objects-not-arrays-in-descending,4,0,0
25,2,0,https://stackoverflow.com/questions/1129216/sort-array-of-objects-by-string-property-value,5,0,0
25,2,0,https://stackoverflow.com/questions/49365109/sort-array-of-objects-with-letters-and-numbers-in-descending-order,6,0,0
25,2,0,https://stackoverflow.com/questions/72084911/how-do-i-sort-array-of-objects-in-descending-order-based-on-alphanumeric-value-i,7,0,0
25,2,0,https://stackoverflow.com/questions/65687818/js-sort-array-of-objets-by-specific-string-property-not-ascending-or-descending,8,0,0
25,2,0,https://stackoverflow.com/questions/12900058/how-can-i-sort-a-javascript-array-of-objects-numerically-and-then-alphabetically,9,0,0
25,4,0,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,0,22,532
25,4,0,https://stackoverflow.com/questions/4022171/how-do-i-print-currency-format-in-javascript,1,1,11
25,4,0,https://stackoverflow.com/questions/64297528/how-to-format-currency-in-javascript,2,1,3
25,4,0,https://stackoverflow.com/questions/60689698/how-to-format-currency-and-time-in-javascript,3,2,89
25,4,0,https://stackoverflow.com/questions/19664926/proper-js-currency-format-with-commas-and-decimals,4,2,50
25,4,0,https://stackoverflow.com/questions/69668216/currency-format-in-euro,5,1,2
25,4,0,https://stackoverflow.com/questions/40426965/javascript-function-to-format-as-money,6,1,7
25,4,0,https://stackoverflow.com/questions/46235907/format-currency-in-javascript-removing-00,7,6,34
25,4,0,https://stackoverflow.com/questions/68549027/currency-formatting-using-intl-numberformat-without-currency-symbol,8,1,85
25,3,0,https://stackoverflow.com/questions/12462318/find-a-value-in-an-array-of-objects-in-javascript,0,16,291
25,3,0,https://stackoverflow.com/questions/6116474/how-to-find-if-an-array-contains-a-specific-string-in-javascript-jquery,1,5,77
25,3,0,https://stackoverflow.com/questions/52460473/find-object-with-specific-value-in-array,2,4,48
25,3,0,https://stackoverflow.com/questions/13964155/get-javascript-object-from-array-of-objects-by-value-of-property,3,13,172
25,3,0,https://stackoverflow.com/questions/7364150/find-object-by-id-in-an-array-of-javascript-objects,4,24,285
25,3,0,https://stackoverflow.com/questions/52311150/find-all-matching-elements-with-in-an-array-of-objects,5,4,45
25,3,0,https://stackoverflow.com/questions/237104/how-do-i-check-if-an-array-includes-a-value-in-javascript,6,20,448
25,3,0,https://stackoverflow.com/questions/35206125/how-can-i-find-and-update-values-in-an-array-of-objects,7,0,0
25,3,0,https://stackoverflow.com/questions/57607836/find-an-item-in-array-and-get-whats-left,8,0,0
25,3,0,https://stackoverflow.com/questions/143847/best-way-to-find-if-an-item-is-in-a-javascript-array,9,0,0
25,1,0,https://stackoverflow.com/questions/3978492/fastest-way-to-duplicate-an-array-in-javascript-slice-vs-for-loop,0,0,0
25,1,0,https://stackoverflow.com/questions/42523881/how-to-clone-a-javascript-array-of-objects,1,0,0
25,1,0,https://stackoverflow.com/questions/57222470/how-to-clone-an-array-and-push-new-value-in-a-chain,2,0,0
25,1,0,https://stackoverflow.com/questions/62861485/make-clone-of-array-not-copy-of-reference-and-modify-the-new-array,3,0,0
25,1,0,https://stackoverflow.com/questions/67176299/splice-method-used-on-a-copy-of-an-array-of-objects,4,0,0
25,1,0,https://stackoverflow.com/questions/44808882/cloning-an-array-in-javascript-typescript,5,0,0
25,1,0,https://stackoverflow.com/questions/53273218/javascript-deep-copy-an-array-containing-nested-objects-arrays-functions,6,0,0
25,1,0,https://stackoverflow.com/questions/68764568/why-my-code-to-clone-an-array-doesnt-work-javascript,7,0,0
25,1,0,https://stackoverflow.com/questions/597588/how-do-you-clone-an-array-of-objects-in-javascript,8,0,0
25,1,0,https://stackoverflow.com/questions/48219487/javascript-how-to-clone-array-without-reference,9,0,0
25,5,0,https://stackoverflow.com/questions/62092271/java-date-time-subtraction,0,2,37
25,5,0,https://stackoverflow.com/questions/49413789/how-to-subtract-a-time-from-date-time-format-in-shell,1,2,24
25,5,0,https://stackoverflow.com/questions/38573810/subtract-one-day-from-date-with-format-as-mm-dd-yyyy,2,1,6
25,5,0,https://stackoverflow.com/questions/7479179/subtract-time-from-date-using-format-string,3,2,7
25,5,0,https://stackoverflow.com/questions/30920389/subtracting-time-for-date-time-in-sql-developer,4,1,9
25,5,0,https://stackoverflow.com/questions/29411102/subtracting-time-strings-in-java,5,4,100
25,5,0,https://stackoverflow.com/questions/24730312/java-subtract-time-with-different-date,6,5,50
25,5,0,https://stackoverflow.com/questions/24428656/subtract-time-from-date-moment-js,7,7,100
25,5,0,https://stackoverflow.com/questions/70643603/react-moment-subtract-time-format,8,0,0
25,5,0,https://stackoverflow.com/questions/69292432/flutter-how-to-subtract-time-from-other-time,9,5,85
25,5,1,https://stackoverflow.com/questions/60422262/how-can-i-subtract-time-from-a-date-time-field-to-adjust-a-date-time-field,0,1,4
25,5,1,https://stackoverflow.com/questions/63524823/subtract-hours-from-date-and-time,1,2,6
25,5,1,https://stackoverflow.com/questions/67832565/how-do-i-subtract-time-from-a-datetime-local-input,2,2,20
25,5,1,https://stackoverflow.com/questions/45245033/subtract-a-specified-number-of-hours-from-a-given-date-time-to-get-a-new-date-ti,3,3,43
25,5,1,https://stackoverflow.com/questions/54314402/r-subtracting-hours-from-date,4,1,22
25,5,1,https://stackoverflow.com/questions/61956839/need-help-subtracting-time-and-date-with-google-script,5,1,6
25,5,1,https://stackoverflow.com/questions/62092271/java-date-time-subtraction,6,2,37
25,5,1,https://stackoverflow.com/questions/24428656/subtract-time-from-date-moment-js,7,7,100
25,5,1,https://stackoverflow.com/questions/72899320/subtract-time-only-from-two-datetime-columns-in-pandas,8,4,53
25,5,1,https://stackoverflow.com/questions/62304333/how-to-subtract-a-date-from-another-date-using-robot-framework,9,0,0
25,5,2,https://stackoverflow.com/questions/55688722/moment-vs-predefined-moment-endof-date,0,3,14
25,5,2,https://stackoverflow.com/questions/61745752/moment-is-not-defined-trying-to-reference-moment-function-using-ejs,1,0,0
25,5,2,https://stackoverflow.com/questions/65377178/choosing-a-specific-day-using-moment-javascript,2,2,10
25,5,2,https://stackoverflow.com/questions/58104187/moment-js-moment0-wed-dec-31-1969,3,2,19
25,5,2,https://stackoverflow.com/questions/55832007/how-to-make-moment-js-ignore-the-users-timezone,4,2,8
25,5,2,https://stackoverflow.com/questions/73079448/javascript-utc-date-to-milliseconds-using-moment-js,5,1,4
25,5,2,https://stackoverflow.com/questions/68496096/using-moment-js-how-do-i-set-day0-as-sunday-this-week-instead-of-previous-week,6,1,4
25,5,2,https://stackoverflow.com/questions/69152742/moment-get-todays-date-with-midnight,7,1,5
25,5,2,https://stackoverflow.com/questions/73093810/moment-js-returns-invalid-date,8,2,6
25,5,2,https://stackoverflow.com/questions/70993471/trying-to-add-5-years-using-moment,9,3,26
25,5,3,https://stackoverflow.com/questions/24428656/subtract-time-from-date-moment-js,0,7,100
25,5,3,https://stackoverflow.com/questions/49169562/how-to-subtract-time-from-current-time-momentjs,1,2,16
25,5,3,https://stackoverflow.com/questions/34247283/how-to-subtract-2-times-with-moment-js-then-subtract-some-minutes,2,1,16
25,5,3,https://stackoverflow.com/questions/70643603/react-moment-subtract-time-format,3,0,0
25,5,3,https://stackoverflow.com/questions/63543715/javascript-subtract-time-in-moment-used-in-reactjs,4,3,35
25,5,3,https://stackoverflow.com/questions/41533546/how-to-deduct-time-in-24-hours-using-moment,5,4,23
25,5,3,https://stackoverflow.com/questions/35257249/how-can-i-subtract-hours-and-minutes-from-a-hhmm-time-string,6,1,6
25,5,3,https://stackoverflow.com/questions/57885958/trying-to-subtract-moment-js-time-values,7,1,24
25,5,3,https://stackoverflow.com/questions/56683364/how-to-subtract-time-using-moment,8,1,7
25,5,3,https://stackoverflow.com/questions/72720240/perform-subtraction-in-moment-js,9,4,21
25,6,0,https://stackoverflow.com/questions/36395563/static-routing-in-node-express,0,0,0
25,6,0,https://stackoverflow.com/questions/73305912/how-to-add-a-static-route-after-a-dynamic-one-in-expressjs,1,0,0
25,6,0,https://stackoverflow.com/questions/66258861/creating-routing-for-a-static-site-using-express,2,0,0
25,6,0,https://stackoverflow.com/questions/69758526/express-static-routes-are-not-working-when-adding-a-validation-middleware,3,0,0
25,6,0,https://stackoverflow.com/questions/27734164/serve-out-static-route-with-express-with-redirect-and-middleware,4,0,0
25,6,0,https://stackoverflow.com/questions/32544846/how-to-set-dynamic-route-for-static-files-in-express,5,0,0
25,6,0,https://stackoverflow.com/questions/57810347/is-there-any-way-to-set-static-and-dynamic-route-to-the-same-place,6,0,0
25,6,0,https://stackoverflow.com/questions/70120480/next-js-overlaps-static-route-with-dynamic-route,7,0,0
25,6,0,https://stackoverflow.com/questions/51579725/custom-static-route-not-working,8,0,0
25,6,0,https://stackoverflow.com/questions/67156929/how-to-combine-dynamic-and-static-routes-in-react,9,0,0
25,6,1,https://stackoverflow.com/questions/55853857/how-to-serve-static-files-to-different-routes-in-express,0,0,0
25,6,1,https://stackoverflow.com/questions/42977068/express-serving-static-files-and-routing,1,0,0
25,6,1,https://stackoverflow.com/questions/65115458/how-to-serve-static-files-in-expressjs-on-some-paths-and-not-others,2,0,0
25,6,1,https://stackoverflow.com/questions/69692368/express-serve-static-files-inside-router,3,0,0
25,6,1,https://stackoverflow.com/questions/60606176/with-node-express-how-can-i-serve-static-files-from-react-for-a-specific-route,4,0,0
25,6,1,https://stackoverflow.com/questions/65480042/how-can-i-serve-static-content-alongside-dynamic-routes-in-a-deno-oak-server,5,0,0
25,6,1,https://stackoverflow.com/questions/11569181/serve-static-files-on-a-dynamic-route-using-express,6,0,0
25,6,1,https://stackoverflow.com/questions/61090344/express-how-to-always-serve-static-directory,7,0,0
25,6,1,https://stackoverflow.com/questions/42643898/serve-static-files-for-sub-routes-inside-a-express-router,8,0,0
25,6,1,https://stackoverflow.com/questions/61330290/express-js-serving-static-files-on-dynamic-route,9,0,0
25,6,2,https://stackoverflow.com/questions/55853857/how-to-serve-static-files-to-different-routes-in-express,0,0,0
25,6,2,https://stackoverflow.com/questions/65115458/how-to-serve-static-files-in-expressjs-on-some-paths-and-not-others,1,0,0
25,6,2,https://stackoverflow.com/questions/42977068/express-serving-static-files-and-routing,2,0,0
25,6,2,https://stackoverflow.com/questions/61090344/express-how-to-always-serve-static-directory,3,0,0
25,6,2,https://stackoverflow.com/questions/60878869/express-routes-to-serve-directory-of-static-content,4,0,0
25,6,2,https://stackoverflow.com/questions/60606176/with-node-express-how-can-i-serve-static-files-from-react-for-a-specific-route,5,0,0
25,6,2,https://stackoverflow.com/questions/69692368/express-serve-static-files-inside-router,6,0,0
25,6,2,https://stackoverflow.com/questions/27734164/serve-out-static-route-with-express-with-redirect-and-middleware,7,0,0
25,6,2,https://stackoverflow.com/questions/58081749/node-express-force-all-static-routes-to-point-to-root-path,8,0,0
25,6,2,https://stackoverflow.com/questions/55285668/express-static-doesnt-route-the-static-files,9,0,0
25,6,3,https://stackoverflow.com/questions/55853857/how-to-serve-static-files-to-different-routes-in-express,0,0,0
25,6,3,https://stackoverflow.com/questions/65115458/how-to-serve-static-files-in-expressjs-on-some-paths-and-not-others,1,0,0
25,6,3,https://stackoverflow.com/questions/69692368/express-serve-static-files-inside-router,2,0,0
25,6,3,https://stackoverflow.com/questions/42977068/express-serving-static-files-and-routing,3,0,0
25,6,3,https://stackoverflow.com/questions/60878869/express-routes-to-serve-directory-of-static-content,4,0,0
25,6,3,https://stackoverflow.com/questions/61090344/express-how-to-always-serve-static-directory,5,0,0
25,6,3,https://stackoverflow.com/questions/60606176/with-node-express-how-can-i-serve-static-files-from-react-for-a-specific-route,6,0,0
25,6,3,https://stackoverflow.com/questions/72861892/how-to-serve-static-files-from-root-path,7,0,0
25,6,3,https://stackoverflow.com/questions/71015238/express-serving-static-files-in-express-using-app-use-not-working-on-route,8,0,0
25,6,3,https://stackoverflow.com/questions/11569181/serve-static-files-on-a-dynamic-route-using-express,9,0,0
26,2,0,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,0,25,669
26,2,0,https://stackoverflow.com/questions/56809727/sorting-an-array-of-objects-on-both-ascending-and-descending-order-on-same-click,1,1,8
26,2,0,https://stackoverflow.com/questions/54623130/javascript-sort-an-array-of-objects-by-a-numeric-property-in-each-object,2,4,24
26,2,0,https://stackoverflow.com/questions/31553155/sort-by-object-key-in-descending-order-on-javascript-underscore,3,3,44
26,2,0,https://stackoverflow.com/questions/56996782/javascript-sorting-objects-not-arrays-in-descending,4,2,16
26,2,0,https://stackoverflow.com/questions/1129216/sort-array-of-objects-by-string-property-value,5,29,727
26,2,0,https://stackoverflow.com/questions/49365109/sort-array-of-objects-with-letters-and-numbers-in-descending-order,6,3,47
26,2,0,https://stackoverflow.com/questions/72084911/how-do-i-sort-array-of-objects-in-descending-order-based-on-alphanumeric-value-i,7,1,47
26,2,0,https://stackoverflow.com/questions/65687818/js-sort-array-of-objets-by-specific-string-property-not-ascending-or-descending,8,5,100
26,2,0,https://stackoverflow.com/questions/12900058/how-can-i-sort-a-javascript-array-of-objects-numerically-and-then-alphabetically,9,4,59
26,4,0,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,0,0,0
26,4,0,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings/5681208,1,0,0
26,4,0,https://stackoverflow.com/questions/4022171/how-do-i-print-currency-format-in-javascript,2,0,0
26,4,0,https://stackoverflow.com/questions/64297528/how-to-format-currency-in-javascript,3,0,0
26,4,0,https://stackoverflow.com/questions/60689698/how-to-format-currency-and-time-in-javascript,4,0,0
26,4,0,https://stackoverflow.com/questions/19664926/proper-js-currency-format-with-commas-and-decimals,5,0,0
26,4,0,https://stackoverflow.com/questions/69668216/currency-format-in-euro,6,0,0
26,4,0,https://stackoverflow.com/questions/40426965/javascript-function-to-format-as-money,7,0,0
26,4,0,https://stackoverflow.com/questions/46235907/format-currency-in-javascript-removing-00,8,0,0
26,4,0,https://stackoverflow.com/questions/68549027/currency-formatting-using-intl-numberformat-without-currency-symbol,9,0,0
26,3,0,https://stackoverflow.com/questions/12462318/find-a-value-in-an-array-of-objects-in-javascript,0,0,0
26,3,0,https://stackoverflow.com/questions/6116474/how-to-find-if-an-array-contains-a-specific-string-in-javascript-jquery,1,0,0
26,3,0,https://stackoverflow.com/questions/52460473/find-object-with-specific-value-in-array,2,0,0
26,3,0,https://stackoverflow.com/questions/13964155/get-javascript-object-from-array-of-objects-by-value-of-property,3,0,0
26,3,0,https://stackoverflow.com/questions/7364150/find-object-by-id-in-an-array-of-javascript-objects,4,0,0
26,3,0,https://stackoverflow.com/questions/52311150/find-all-matching-elements-with-in-an-array-of-objects,5,0,0
26,3,0,https://stackoverflow.com/questions/237104/how-do-i-check-if-an-array-includes-a-value-in-javascript,6,0,0
26,3,0,https://stackoverflow.com/questions/35206125/how-can-i-find-and-update-values-in-an-array-of-objects,7,0,0
26,3,0,https://stackoverflow.com/questions/57607836/find-an-item-in-array-and-get-whats-left,8,0,0
26,3,0,https://stackoverflow.com/questions/143847/best-way-to-find-if-an-item-is-in-a-javascript-array,9,0,0
26,3,1,https://stackoverflow.com/questions/12462318/find-a-value-in-an-array-of-objects-in-javascript,0,0,0
26,3,1,https://stackoverflow.com/questions/6116474/how-to-find-if-an-array-contains-a-specific-string-in-javascript-jquery,1,0,0
26,3,1,https://stackoverflow.com/questions/52460473/find-object-with-specific-value-in-array,2,0,0
