pid,tid,searchSeq,resultRank,cnt,rank,text
20,1,0,3,9,0,T[].map(function): U[]
20,1,0,3,9,1,T[].forEach(function): void
20,1,0,3,9,2,map(function)
20,1,0,3,9,3,forEach(function)
20,1,0,3,9,4,slice()
20,1,0,3,9,5,JSON.parse(string)
20,1,0,3,9,6,JSON.stringify(unknown): string
20,1,0,4,1,0,"T[].splice(number, number, T[]): T[]"
20,1,0,5,19,0,map(function)
20,1,0,5,19,1,"getGenericItems(unknown, unknown)"
20,1,0,5,19,2,T[].forEach(function): void
20,1,0,5,19,3,cloneDeep(unknown)
20,1,0,5,19,4,JSON.parse(string)
20,1,0,5,19,5,JSON.stringify(unknown): string
20,1,0,5,19,6,slice()
20,1,0,5,19,7,T[].map(function): U[]
20,1,0,5,19,8,"deepArrayCopy(unknown, unknown)"
20,1,0,5,19,9,typeof globalThis.deepArrayCopy(unknown)
20,1,0,6,4,0,bestCopyEver(object)
20,1,0,6,4,1,iterationCopy(object): object
20,1,0,6,4,2,JSON.stringify(unknown): string
20,1,0,6,4,3,JSON.parse(string)
20,1,0,7,1,0,T[].map(function): U[]
20,1,0,8,39,0,JSON.stringify(unknown): string
20,1,0,8,39,1,JSON.parse(string)
20,1,0,8,39,2,map(function)
20,1,0,8,39,3,structuredClone(unknown)
20,1,0,8,39,4,slice(number)
20,1,0,8,39,5,"map(unknown, function)"
20,1,0,8,39,6,evalJSON(unknown)
20,1,0,8,39,7,toJSON(unknown)
20,1,0,8,39,8,JSON.stringify(object): string
20,1,0,8,39,9,cloneDeep(function)
20,1,0,9,2,0,JSON.stringify(number[][]): string
20,1,0,9,2,1,JSON.parse(string)
20,5,0,0,15,0,"subtract(string, number)"
20,5,0,0,15,1,moment()
20,5,0,0,15,2,"subtract(number, string)"
20,5,0,0,15,3,format(string)
20,5,0,1,4,0,setDate(unknown): void
20,5,0,1,4,1,now()
20,5,0,1,4,2,moment(unknown)
20,5,0,1,4,3,"add(number, string)"
20,5,0,2,34,0,"subtract(number, string)"
20,5,0,2,34,1,format(string)
20,5,0,2,34,2,moment()
20,5,0,2,34,3,toDate()
20,5,0,2,34,4,moment(Date)
20,5,0,2,34,5,duration(object)
20,5,0,2,34,6,subtract(unknown)
20,5,0,2,34,7,"subtract(string, number)"
20,5,0,2,34,8,format()
20,5,0,2,34,9,"moment(string, string)"
20,5,0,3,87,0,Date.getDate(): number
20,5,0,3,87,1,Date.getTime(): number
20,5,0,3,87,2,Date.setDate(number): number
20,5,0,3,87,3,Date.setTime(number): number
20,5,0,3,87,4,Date.toLocaleString(): string
20,5,0,3,87,5,Document.write(string[]): void
20,5,0,3,87,6,"addDays(Date, number): Date"
20,5,0,3,87,7,Date.getMonth(): number
20,5,0,3,87,8,Date.getFullYear(): number
20,5,0,3,87,9,"AddOrSubractDays(Date, number, boolean): Date"
21,3,0,0,29,0,T[].filter(function): T[]
21,3,0,0,29,1,"search(string, object[])"
21,3,0,0,29,2,T[].find(function): T
21,3,0,0,29,3,find(function)
21,3,0,0,29,4,indexOf(unknown)
21,3,0,0,29,5,"fill(string, unknown, number)"
21,3,0,0,29,6,findIndex(function)
21,3,0,0,29,7,function.search(string): object
21,3,0,0,29,8,forEach(function)
21,3,0,0,29,9,map(function)
21,3,0,1,17,0,T[].indexOf(T): number
21,3,0,1,17,1,T[].includes(T): boolean
21,3,0,1,17,2,"inArray(string, string[])"
21,3,0,1,17,3,includes(string)
21,3,0,1,17,4,"inArray(string, unknown)"
21,3,0,1,17,5,T[].some(function): boolean
21,3,0,1,17,6,T[].find(function): T
21,3,0,2,8,0,T[].some(function): boolean
21,3,0,2,8,1,T[].filter(function): T[]
21,3,0,2,8,2,T[].findIndex(function): number
21,3,0,2,8,3,T[].find(function): T
21,3,0,2,8,4,find(function)
21,3,0,2,8,5,T[].forEach(function): void
21,3,0,3,28,0,T[].find(function): T
21,3,0,3,28,1,T[].filter(function): T[]
21,3,0,3,28,2,find(function)
21,3,0,3,28,3,"filterValue(object[], string, number)"
21,3,0,3,28,4,"filteredArray(object[], string, number): any[]"
21,3,0,3,28,5,"findWhere(unknown, object)"
21,3,0,3,28,6,T[].findIndex(function): number
21,3,0,3,28,7,some(function)
21,3,0,3,28,8,"select(unknown, function)"
21,3,0,3,28,9,"reduce(function, null)"
21,3,0,4,46,0,"T[].reduce(function, U): U"
21,3,0,4,46,1,filter(function)
21,3,0,4,46,2,"grep(unknown, function)"
21,3,0,4,46,3,T[].find(function): T
21,3,0,4,46,4,function.(): function
21,3,0,4,46,5,T[].map(function): U[]
21,3,0,4,46,6,ArrayConstructor.Array(number): any[]
21,3,0,4,46,7,map(function[])
21,3,0,4,46,8,"each(unknown, function)"
21,3,0,4,46,9,map(function)
21,3,0,5,4,0,T[].filter(function): T[]
21,3,0,5,4,1,filter(function)
21,3,0,6,90,0,T[].includes(T): boolean
21,3,0,6,90,1,T[].indexOf(T): number
21,3,0,6,90,2,T[].find(function): T
21,3,0,6,90,3,T[].some(function): boolean
21,3,0,6,90,4,"ObjectConstructor.defineProperty(T, PropertyKey, PropertyDescriptor & ThisType<any>): T"
21,3,0,6,90,5,T[].findIndex(function): number
21,3,0,6,90,6,number[].contains(number)
21,3,0,6,90,7,number[].contains(string)
21,3,0,6,90,8,indexOf(string)
21,3,0,6,90,9,indexOf(number)
21,1,0,0,60,0,JSON.parse(string)
21,1,0,0,60,1,JSON.stringify(unknown): string
21,1,0,0,60,2,T[].slice(): T[]
21,1,0,0,60,3,slice()
21,1,0,0,60,4,slice(number)
21,1,0,0,60,5,JSON.stringify(function): string
21,1,0,0,60,6,map(function)
21,1,0,0,60,7,T[].push(T[]): number
21,1,0,0,60,8,ArrayConstructor.Array(T[]): T[]
21,1,0,0,60,9,clone(function[]): void
21,1,0,1,11,0,JSON.stringify(function): string
21,1,0,1,11,1,JSON.parse(string)
21,1,0,1,11,2,T[].slice(number): T[]
21,1,0,1,11,3,T[].map(function): U[]
21,1,0,1,11,4,"extend(boolean, undefined[], function)"
21,1,0,1,11,5,slice(number)
21,1,0,1,11,6,T[].slice(): T[]
21,1,0,1,11,7,T[].concat(ConcatArray<T>[]): T[]
21,1,0,1,11,8,ArrayConstructor.from(Iterable<T> | ArrayLike<T>): T[]
21,1,0,1,11,9,T[].push(T[]): number
21,1,0,2,5,0,T[].concat(function): T[]
21,1,0,2,5,1,undefined[].add(string)
21,1,0,2,5,2,add(string)
21,1,0,2,5,3,T[].slice(): T[]
21,1,0,2,5,4,T[].push(T[]): number
21,1,0,3,9,0,T[].map(function): U[]
21,1,0,3,9,1,T[].forEach(function): void
21,1,0,3,9,2,map(function)
21,1,0,3,9,3,forEach(function)
21,1,0,3,9,4,slice()
21,1,0,3,9,5,JSON.parse(string)
21,1,0,3,9,6,JSON.stringify(unknown): string
21,1,0,4,1,0,"T[].splice(number, number, T[]): T[]"
21,1,0,5,19,0,map(function)
21,1,0,5,19,1,"getGenericItems(unknown, unknown)"
21,1,0,5,19,2,T[].forEach(function): void
21,1,0,5,19,3,cloneDeep(unknown)
21,1,0,5,19,4,JSON.parse(string)
21,1,0,5,19,5,JSON.stringify(unknown): string
21,1,0,5,19,6,slice()
21,1,0,5,19,7,T[].map(function): U[]
21,1,0,5,19,8,"deepArrayCopy(unknown, unknown)"
21,1,0,5,19,9,typeof globalThis.deepArrayCopy(unknown)
21,1,0,6,4,0,bestCopyEver(object)
21,1,0,6,4,1,iterationCopy(object): object
21,1,0,6,4,2,JSON.stringify(unknown): string
21,1,0,6,4,3,JSON.parse(string)
21,1,0,7,1,0,T[].map(function): U[]
21,1,0,8,39,0,JSON.stringify(unknown): string
21,1,0,8,39,1,JSON.parse(string)
21,1,0,8,39,2,map(function)
21,1,0,8,39,3,structuredClone(unknown)
21,1,0,8,39,4,slice(number)
21,1,0,8,39,5,"map(unknown, function)"
21,1,0,8,39,6,evalJSON(unknown)
21,1,0,8,39,7,toJSON(unknown)
21,1,0,8,39,8,JSON.stringify(object): string
21,1,0,8,39,9,cloneDeep(function)
21,1,0,9,2,0,JSON.stringify(number[][]): string
21,1,0,9,2,1,JSON.parse(string)
21,5,0,0,52,0,subtract(object)
21,5,0,0,52,1,moment(string)
21,5,0,0,52,2,String.split(string | RegExp): string[]
21,5,0,0,52,3,subtract(unknown)
21,5,0,0,52,4,moment(number)
21,5,0,0,52,5,format(string)
21,5,0,0,52,6,toString()
21,5,0,0,52,7,subtract(ObjectConstructor)
21,5,0,0,52,8,"subtract(StringConstructor, StringConstructor)"
21,5,0,0,52,9,"subtract(NumberConstructor, StringConstructor)"
21,5,0,1,10,0,"subtract(unknown, string)"
21,5,0,1,10,1,input(string)
21,5,0,1,10,2,moment()
21,5,0,1,10,3,subtract(unknown)
21,5,0,1,10,4,format(string)
21,5,0,2,9,0,utc(number)
21,5,0,2,9,1,format(string)
21,5,0,2,9,2,"subtract(number, string)"
21,5,0,2,9,3,diff(unknown)
21,5,0,2,9,4,duration(unknown)
21,5,0,2,9,5,"add(number, string)"
21,5,0,2,9,6,isBefore(unknown)
21,5,0,2,9,7,"utc(unknown, string)"
21,5,0,3,6,0,subtract(unknown)
21,5,0,3,6,1,format()
21,5,0,3,6,2,duration(object)
21,5,0,3,6,3,"moment(string, string)"
21,5,0,3,6,4,"subtract(number, string)"
21,5,0,4,8,0,diff(unknown)
21,5,0,4,8,1,valueOf()
21,5,0,4,8,2,"moment(string, string)"
21,5,0,4,8,3,"moment(unknown, string)"
21,5,0,5,20,0,moment(unknown)
21,5,0,5,20,1,"add(number, string)"
21,5,0,5,20,2,"subtract(StringConstructor, NumberConstructor)"
21,5,0,5,20,3,moment()
21,5,0,5,20,4,"subtract(NumberConstructor, StringConstructor)"
21,5,0,5,20,5,"subtract(StringConstructor, StringConstructor)"
21,5,0,5,20,6,subtract(unknown)
21,5,0,5,20,7,subtract(ObjectConstructor)
21,5,0,5,20,8,String.split(string | RegExp): string[]
21,5,0,5,20,9,subtract(object)
21,5,0,6,18,0,"subtract(number, string, unknown)"
21,5,0,6,18,1,"subtract(unknown, string)"
21,5,0,6,18,2,moment()
21,5,0,6,18,3,"subtract(number, string)"
21,5,0,6,18,4,function.date2timestamp(string): number | boolean
21,5,0,6,18,5,"Document.write(string[], string, number | boolean): void"
21,5,0,6,18,6,"moment(unknown, string)"
21,5,0,6,18,7,diff(unknown)
21,5,0,6,18,8,subtract(unknown)
21,5,0,6,18,9,moment(unknown)
21,5,0,8,30,0,Number.toString(): string
21,5,0,8,30,1,moment(string)
21,5,0,8,30,2,unix()
21,5,0,8,30,3,toString()
21,5,0,8,30,4,year()
21,5,0,8,30,5,"subtract(number, string)"
21,5,0,8,30,6,moment(unknown)
21,5,0,8,30,7,asDays()
21,5,0,8,30,8,diff(unknown)
21,5,0,8,30,9,duration(unknown)
21,5,0,9,15,0,"subtract(string, number)"
21,5,0,9,15,1,moment()
21,5,0,9,15,2,"subtract(number, string)"
21,5,0,9,15,3,format(string)
22,2,0,0,72,0,T[].sort(function): this
22,2,0,0,72,1,sort(function)
22,2,0,0,72,2,"sortBy(unknown, string)"
22,2,0,0,72,3,"function.sort_by(string, boolean, typeof parseInt): function"
22,2,0,0,72,4,"function.sort_by(string, boolean, function): function"
22,2,0,0,72,5,sort(typeof mycomparator)
22,2,0,0,72,6,function[].(): function[]
22,2,0,0,72,7,"sortBy(any[], object): any[]"
22,2,0,0,72,8,reverse()
22,2,0,0,72,9,T[].sort(): this
22,2,0,1,4,0,"function[].sortBy(object[], string, number): any[]"
22,2,0,1,4,1,"function[].sortBy(object[], string): any[]"
22,2,0,2,12,0,sort(function)
22,2,0,2,12,1,T[].sort(function): this
22,2,0,2,12,2,T[].push(T[]): number
22,2,0,3,6,0,ObjectConstructor.keys(object): string[]
22,2,0,3,6,1,T[].sort(function): this
22,2,0,3,6,2,sort(typeof compare)
22,2,0,4,7,0,T[].reverse(): T[]
22,2,0,4,7,1,"ObjectConstructor.fromEntries(Iterable<readonly [PropertyKey, T]>): object"
22,2,0,4,7,2,"ObjectConstructor.entries(object): [string, T][]"
22,2,0,4,7,3,ObjectConstructor.keys(object): string[]
22,2,0,4,7,4,T[].sort(): this
22,2,0,4,7,5,T[].forEach(function): void
22,2,0,5,94,0,sort(function)
22,2,0,5,94,1,T[].sort(function): this
22,2,0,5,94,2,"object[].sortBy(string, string)"
22,2,0,5,94,3,sortBy(string)
22,2,0,5,94,4,reverse(unknown)
22,2,0,5,94,5,sort(typeof compare)
22,2,0,5,94,6,dynamicSort(string): function
22,2,0,5,94,7,"dynamicSortMultiple(string, string): function"
22,2,0,5,94,8,ArrayConstructor.from(Iterable<T> | ArrayLike<T>): T[]
22,2,0,5,94,9,"sortBy(object[], string)"
22,2,0,6,3,0,T[].sort(function): this
22,2,0,7,1,0,T[].sort(function): this
22,2,0,8,6,0,T[].sort(function): this
22,2,0,8,6,1,sort(function)
22,2,0,9,13,0,sort(function)
22,2,0,9,13,1,T[].sort(function): this
22,2,0,9,13,2,dynamicSort(string): function
22,1,0,0,60,0,JSON.parse(string)
22,1,0,0,60,1,JSON.stringify(unknown): string
22,1,0,0,60,2,T[].slice(): T[]
22,1,0,0,60,3,slice()
22,1,0,0,60,4,slice(number)
22,1,0,0,60,5,JSON.stringify(function): string
22,1,0,0,60,6,map(function)
22,1,0,0,60,7,T[].push(T[]): number
22,1,0,0,60,8,ArrayConstructor.Array(T[]): T[]
22,1,0,0,60,9,clone(function[]): void
22,1,0,1,11,0,JSON.stringify(function): string
22,1,0,1,11,1,JSON.parse(string)
22,1,0,1,11,2,T[].slice(number): T[]
22,1,0,1,11,3,T[].map(function): U[]
22,1,0,1,11,4,"extend(boolean, undefined[], function)"
22,1,0,1,11,5,slice(number)
22,1,0,1,11,6,T[].slice(): T[]
22,1,0,1,11,7,T[].concat(ConcatArray<T>[]): T[]
22,1,0,1,11,8,ArrayConstructor.from(Iterable<T> | ArrayLike<T>): T[]
22,1,0,1,11,9,T[].push(T[]): number
22,1,0,2,5,0,T[].concat(function): T[]
22,1,0,2,5,1,undefined[].add(string)
22,1,0,2,5,2,add(string)
22,1,0,2,5,3,T[].slice(): T[]
22,1,0,2,5,4,T[].push(T[]): number
22,1,0,3,9,0,T[].map(function): U[]
22,1,0,3,9,1,T[].forEach(function): void
22,1,0,3,9,2,map(function)
22,1,0,3,9,3,forEach(function)
22,1,0,3,9,4,slice()
22,1,0,3,9,5,JSON.parse(string)
22,1,0,3,9,6,JSON.stringify(unknown): string
22,1,0,4,1,0,"T[].splice(number, number, T[]): T[]"
22,1,0,5,19,0,map(function)
22,1,0,5,19,1,"getGenericItems(unknown, unknown)"
22,1,0,5,19,2,T[].forEach(function): void
22,1,0,5,19,3,cloneDeep(unknown)
22,1,0,5,19,4,JSON.parse(string)
22,1,0,5,19,5,JSON.stringify(unknown): string
22,1,0,5,19,6,slice()
22,1,0,5,19,7,T[].map(function): U[]
22,1,0,5,19,8,"deepArrayCopy(unknown, unknown)"
22,1,0,5,19,9,typeof globalThis.deepArrayCopy(unknown)
22,1,0,6,4,0,bestCopyEver(object)
22,1,0,6,4,1,iterationCopy(object): object
22,1,0,6,4,2,JSON.stringify(unknown): string
22,1,0,6,4,3,JSON.parse(string)
22,1,0,7,1,0,T[].map(function): U[]
22,1,0,8,39,0,JSON.stringify(unknown): string
22,1,0,8,39,1,JSON.parse(string)
22,1,0,8,39,2,map(function)
22,1,0,8,39,3,structuredClone(unknown)
22,1,0,8,39,4,slice(number)
22,1,0,8,39,5,"map(unknown, function)"
22,1,0,8,39,6,evalJSON(unknown)
22,1,0,8,39,7,toJSON(unknown)
22,1,0,8,39,8,JSON.stringify(object): string
22,1,0,8,39,9,cloneDeep(function)
22,1,0,9,2,0,JSON.stringify(number[][]): string
22,1,0,9,2,1,JSON.parse(string)
22,6,0,0,7,0,static(unknown)
22,6,0,0,7,1,use(unknown)
22,6,0,0,7,2,"join(unknown, string)"
22,6,0,0,7,3,"join(unknown, string, string)"
22,6,0,2,7,0,static(string)
22,6,0,2,7,1,"use(string, unknown)"
22,6,0,2,7,2,"join(unknown, string)"
22,6,0,2,7,3,static(unknown)
22,6,0,2,7,4,use(unknown)
22,6,0,4,4,0,"join(unknown, string)"
22,6,0,4,4,1,static(unknown)
22,6,0,4,4,2,"use(string, unknown)"
22,6,0,4,4,3,"get(string, unknown)"
22,6,0,5,5,0,static(string)
22,6,0,5,5,1,"use(string, function, unknown)"
22,6,0,5,5,2,"use(string, unknown)"
22,6,0,5,5,3,"get(string, function)"
22,6,0,6,5,0,"get(string, function)"
22,6,0,6,5,1,"get(string, function, unknown)"
22,6,0,6,5,2,use(unknown)
22,6,0,6,5,3,express()
22,6,0,6,5,4,()
22,6,0,7,3,0,use(function)
22,6,0,7,3,1,static(string)
22,6,0,7,3,2,use(unknown)
22,6,0,8,3,0,cwd()
22,6,0,8,3,1,static(string)
22,6,0,8,3,2,use(unknown)
23,2,0,0,72,0,T[].sort(function): this
23,2,0,0,72,1,sort(function)
23,2,0,0,72,2,"sortBy(unknown, string)"
23,2,0,0,72,3,"function.sort_by(string, boolean, typeof parseInt): function"
23,2,0,0,72,4,"function.sort_by(string, boolean, function): function"
23,2,0,0,72,5,sort(typeof mycomparator)
23,2,0,0,72,6,function[].(): function[]
23,2,0,0,72,7,"sortBy(any[], object): any[]"
23,2,0,0,72,8,reverse()
23,2,0,0,72,9,T[].sort(): this
23,2,0,1,4,0,"function[].sortBy(object[], string, number): any[]"
23,2,0,1,4,1,"function[].sortBy(object[], string): any[]"
23,2,0,2,12,0,sort(function)
23,2,0,2,12,1,T[].sort(function): this
23,2,0,2,12,2,T[].push(T[]): number
23,2,0,3,6,0,ObjectConstructor.keys(object): string[]
23,2,0,3,6,1,T[].sort(function): this
23,2,0,3,6,2,sort(typeof compare)
23,2,0,4,7,0,T[].reverse(): T[]
23,2,0,4,7,1,"ObjectConstructor.fromEntries(Iterable<readonly [PropertyKey, T]>): object"
23,2,0,4,7,2,"ObjectConstructor.entries(object): [string, T][]"
23,2,0,4,7,3,ObjectConstructor.keys(object): string[]
23,2,0,4,7,4,T[].sort(): this
23,2,0,4,7,5,T[].forEach(function): void
23,2,0,5,94,0,sort(function)
23,2,0,5,94,1,T[].sort(function): this
23,2,0,5,94,2,"object[].sortBy(string, string)"
23,2,0,5,94,3,sortBy(string)
23,2,0,5,94,4,reverse(unknown)
23,2,0,5,94,5,sort(typeof compare)
23,2,0,5,94,6,dynamicSort(string): function
23,2,0,5,94,7,"dynamicSortMultiple(string, string): function"
23,2,0,5,94,8,ArrayConstructor.from(Iterable<T> | ArrayLike<T>): T[]
23,2,0,5,94,9,"sortBy(object[], string)"
23,2,0,6,3,0,T[].sort(function): this
23,2,0,7,1,0,T[].sort(function): this
23,2,0,8,6,0,T[].sort(function): this
23,2,0,8,6,1,sort(function)
23,2,0,9,13,0,sort(function)
23,2,0,9,13,1,T[].sort(function): this
23,2,0,9,13,2,dynamicSort(string): function
23,1,0,0,60,0,JSON.parse(string)
23,1,0,0,60,1,JSON.stringify(unknown): string
23,1,0,0,60,2,T[].slice(): T[]
23,1,0,0,60,3,slice()
23,1,0,0,60,4,slice(number)
23,1,0,0,60,5,JSON.stringify(function): string
23,1,0,0,60,6,map(function)
23,1,0,0,60,7,T[].push(T[]): number
23,1,0,0,60,8,ArrayConstructor.Array(T[]): T[]
23,1,0,0,60,9,clone(function[]): void
23,1,0,1,11,0,JSON.stringify(function): string
23,1,0,1,11,1,JSON.parse(string)
23,1,0,1,11,2,T[].slice(number): T[]
23,1,0,1,11,3,T[].map(function): U[]
23,1,0,1,11,4,"extend(boolean, undefined[], function)"
23,1,0,1,11,5,slice(number)
23,1,0,1,11,6,T[].slice(): T[]
23,1,0,1,11,7,T[].concat(ConcatArray<T>[]): T[]
23,1,0,1,11,8,ArrayConstructor.from(Iterable<T> | ArrayLike<T>): T[]
23,1,0,1,11,9,T[].push(T[]): number
23,1,0,2,5,0,T[].concat(function): T[]
23,1,0,2,5,1,undefined[].add(string)
23,1,0,2,5,2,add(string)
23,1,0,2,5,3,T[].slice(): T[]
23,1,0,2,5,4,T[].push(T[]): number
23,1,0,3,9,0,T[].map(function): U[]
23,1,0,3,9,1,T[].forEach(function): void
23,1,0,3,9,2,map(function)
23,1,0,3,9,3,forEach(function)
23,1,0,3,9,4,slice()
23,1,0,3,9,5,JSON.parse(string)
23,1,0,3,9,6,JSON.stringify(unknown): string
23,1,0,4,1,0,"T[].splice(number, number, T[]): T[]"
23,1,0,5,19,0,map(function)
23,1,0,5,19,1,"getGenericItems(unknown, unknown)"
23,1,0,5,19,2,T[].forEach(function): void
23,1,0,5,19,3,cloneDeep(unknown)
23,1,0,5,19,4,JSON.parse(string)
23,1,0,5,19,5,JSON.stringify(unknown): string
23,1,0,5,19,6,slice()
23,1,0,5,19,7,T[].map(function): U[]
23,1,0,5,19,8,"deepArrayCopy(unknown, unknown)"
23,1,0,5,19,9,typeof globalThis.deepArrayCopy(unknown)
23,1,0,6,4,0,bestCopyEver(object)
23,1,0,6,4,1,iterationCopy(object): object
23,1,0,6,4,2,JSON.stringify(unknown): string
23,1,0,6,4,3,JSON.parse(string)
23,1,0,7,1,0,T[].map(function): U[]
23,1,0,8,39,0,JSON.stringify(unknown): string
23,1,0,8,39,1,JSON.parse(string)
23,1,0,8,39,2,map(function)
23,1,0,8,39,3,structuredClone(unknown)
23,1,0,8,39,4,slice(number)
23,1,0,8,39,5,"map(unknown, function)"
23,1,0,8,39,6,evalJSON(unknown)
23,1,0,8,39,7,toJSON(unknown)
23,1,0,8,39,8,JSON.stringify(object): string
23,1,0,8,39,9,cloneDeep(function)
23,1,0,9,2,0,JSON.stringify(number[][]): string
23,1,0,9,2,1,JSON.parse(string)
23,1,1,0,60,0,JSON.parse(string)
23,1,1,0,60,1,JSON.stringify(unknown): string
23,1,1,0,60,2,T[].slice(): T[]
23,1,1,0,60,3,slice()
23,1,1,0,60,4,slice(number)
23,1,1,0,60,5,JSON.stringify(function): string
23,1,1,0,60,6,map(function)
23,1,1,0,60,7,T[].push(T[]): number
23,1,1,0,60,8,ArrayConstructor.Array(T[]): T[]
23,1,1,0,60,9,clone(function[]): void
23,1,1,1,10,0,T[].map(function): U[]
23,1,1,1,10,1,format(object)
23,1,1,1,10,2,fill(object)
23,1,1,1,10,3,ArrayConstructor.Array(number): any[]
23,1,1,1,10,4,"function.cloneSquareAndChangeColumn(any[][], number, number)"
23,1,1,2,3,0,T[].slice(number): T[]
23,1,1,2,3,1,JSON.parse(string)
23,1,1,2,3,2,JSON.stringify(number[]): string
23,1,1,3,4,0,T[].shift(): T
23,1,1,3,4,1,JSON.stringify(number[][]): string
23,1,1,3,4,2,"ArrayConstructor.from(Iterable<T> | ArrayLike<T>, function): U[]"
23,1,1,7,1,0,slice()
23,1,1,8,2,0,forEach(function)
23,1,1,8,2,1,T[].flatMap(function[]): U[]
23,1,1,9,3,0,Function.call(Function)
23,1,1,9,3,1,T[].map(function): U[]
23,6,0,0,3,0,"use(string, function)"
23,6,0,0,3,1,use(function)
23,6,0,2,4,0,"join(unknown, string)"
23,6,0,2,4,1,static(unknown)
23,6,0,2,4,2,"use(string, unknown)"
23,6,0,2,4,3,"get(string, unknown)"
23,6,0,3,5,0,"get(string, function)"
23,6,0,3,5,1,"get(string, function, unknown)"
23,6,0,3,5,2,use(unknown)
23,6,0,3,5,3,express()
23,6,0,3,5,4,()
23,6,0,4,12,0,static(string)
23,6,0,4,12,1,"use(string, function)"
23,6,0,4,12,2,"get(string, function)"
23,6,0,4,12,3,createServer(unknown)
23,6,0,4,12,4,"listen(unknown, function)"
23,6,0,4,12,5,"use(string, unknown)"
23,6,0,4,12,6,express()
23,6,0,4,12,7,"use(string, function, unknown)"
23,6,0,6,3,0,"get(string, unknown)"
23,6,0,6,3,1,"get(string, function)"
23,6,0,7,5,0,static(string)
23,6,0,7,5,1,"use(string, function, unknown)"
23,6,0,7,5,2,"use(string, unknown)"
23,6,0,7,5,3,"get(string, function)"
23,6,0,8,3,0,use(function)
23,6,0,8,3,1,static(string)
23,6,0,8,3,2,use(unknown)
23,6,0,9,7,0,static(unknown)
23,6,0,9,7,1,use(unknown)
23,6,0,9,7,2,"join(unknown, string)"
23,6,0,9,7,3,"join(unknown, string, string)"
23,6,1,0,7,0,static(string)
23,6,1,0,7,1,"use(string, unknown)"
23,6,1,0,7,2,"join(unknown, string)"
23,6,1,0,7,3,static(unknown)
23,6,1,0,7,4,use(unknown)
23,6,1,1,12,0,static(string)
23,6,1,1,12,1,"use(string, function)"
23,6,1,1,12,2,"get(string, function)"
23,6,1,1,12,3,createServer(unknown)
23,6,1,1,12,4,"listen(unknown, function)"
23,6,1,1,12,5,"use(string, unknown)"
23,6,1,1,12,6,express()
23,6,1,1,12,7,"use(string, function, unknown)"
23,6,1,4,8,0,static(string)
23,6,1,4,8,1,use(unknown)
23,6,1,4,8,2,"use(string, unknown)"
23,6,1,5,5,0,static(string)
23,6,1,5,5,1,"use(string, function, unknown)"
23,6,1,5,5,2,"use(string, unknown)"
23,6,1,5,5,3,"get(string, function)"
23,6,1,6,4,0,"join(unknown, string)"
23,6,1,6,4,1,static(unknown)
23,6,1,6,4,2,"use(string, unknown)"
23,6,1,6,4,3,"get(string, unknown)"
23,6,1,7,9,0,"sendfile(unknown, object)"
23,6,1,7,9,1,static(unknown)
23,6,1,7,9,2,static(string)
23,6,1,7,9,3,use(unknown)
23,6,1,7,9,4,resolve(string)
23,6,1,7,9,5,sendFile(unknown)
23,6,1,7,9,6,sendFile(string)
23,6,1,8,3,0,"use(string, function)"
23,6,1,8,3,1,use(function)
24,3,0,0,29,0,T[].filter(function): T[]
24,3,0,0,29,1,"search(string, object[])"
24,3,0,0,29,2,T[].find(function): T
24,3,0,0,29,3,find(function)
24,3,0,0,29,4,indexOf(unknown)
24,3,0,0,29,5,"fill(string, unknown, number)"
24,3,0,0,29,6,findIndex(function)
24,3,0,0,29,7,function.search(string): object
24,3,0,0,29,8,forEach(function)
24,3,0,0,29,9,map(function)
24,3,0,1,17,0,T[].indexOf(T): number
24,3,0,1,17,1,T[].includes(T): boolean
24,3,0,1,17,2,"inArray(string, string[])"
24,3,0,1,17,3,includes(string)
24,3,0,1,17,4,"inArray(string, unknown)"
24,3,0,1,17,5,T[].some(function): boolean
24,3,0,1,17,6,T[].find(function): T
24,3,0,2,8,0,T[].some(function): boolean
24,3,0,2,8,1,T[].filter(function): T[]
24,3,0,2,8,2,T[].findIndex(function): number
24,3,0,2,8,3,T[].find(function): T
24,3,0,2,8,4,find(function)
24,3,0,2,8,5,T[].forEach(function): void
24,3,0,3,28,0,T[].find(function): T
24,3,0,3,28,1,T[].filter(function): T[]
24,3,0,3,28,2,find(function)
24,3,0,3,28,3,"filterValue(object[], string, number)"
24,3,0,3,28,4,"filteredArray(object[], string, number): any[]"
24,3,0,3,28,5,"findWhere(unknown, object)"
24,3,0,3,28,6,T[].findIndex(function): number
24,3,0,3,28,7,some(function)
24,3,0,3,28,8,"select(unknown, function)"
24,3,0,3,28,9,"reduce(function, null)"
24,3,0,4,46,0,"T[].reduce(function, U): U"
24,3,0,4,46,1,filter(function)
24,3,0,4,46,2,"grep(unknown, function)"
24,3,0,4,46,3,T[].find(function): T
24,3,0,4,46,4,function.(): function
24,3,0,4,46,5,T[].map(function): U[]
24,3,0,4,46,6,ArrayConstructor.Array(number): any[]
24,3,0,4,46,7,map(function[])
24,3,0,4,46,8,"each(unknown, function)"
24,3,0,4,46,9,map(function)
24,3,0,5,4,0,T[].filter(function): T[]
24,3,0,5,4,1,filter(function)
24,3,0,6,90,0,T[].includes(T): boolean
24,3,0,6,90,1,T[].indexOf(T): number
24,3,0,6,90,2,T[].find(function): T
